Category,Image_url,Image Description,article_title,article_url,license,license_url,attribution
Peripheral Bronchoscopy (Navigation/Robotic/Intraprocedual Imaging),https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5a21/10969051/2c96f283410e/cancers-16-01179-g001.jpg,"Diagram – Robotic bronchoscopy room setup (Monarch, Ion, Galaxy platforms)",Robotic Bronchoscopy in Lung Cancer Diagnosis,https://pmc.ncbi.nlm.nih.gov/articles/PMC10969051/
Peripheral Bronchoscopy (Navigation/Robotic/Intraprocedual Imaging),https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a7e8/5519500/a56a1d656650/13244_2017_561_Fig5_HTML.jpg,Biopsy – CBCT‑guided lung nodule,Imaging-guided chest biopsies: techniques and clinical results,https://pmc.ncbi.nlm.nih.gov/articles/PMC5519500/
Peripheral Bronchoscopy (Navigation/Robotic/Intraprocedual Imaging),https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1ebb/9675683/37aa33180f42/408_2022_578_Fig1_HTML.jpg,"Biopsy – Specimen comparison (needle, forceps, cryobiopsy gross and frozen)",Novel Robotic-Assisted Cryobiopsy for Peripheral Pulmonary Lesions,https://pmc.ncbi.nlm.nih.gov/articles/PMC9675683/
Peripheral Bronchoscopy (Navigation/Robotic/Intraprocedual Imaging),https://cdn.ncbi.nlm.nih.gov/pmc/blobs/aba2/10530195/a4085a052c4a/diagnostics-13-02886-g001.jpg,"Biopsy – Transbronchial cryobiopsy procedure (RLL, ILD, fluoroscopy-guided)",Utility and Safety of Bronchoscopic Cryotechniques—A Comprehensive Review,https://pmc.ncbi.nlm.nih.gov/articles/PMC10530195/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e837/11477479/41392fc8dd71/jcm-13-05954-g028.jpg,RATS – Azygos vein exposure,Abstracts of the Italian Society of Thoracic Endoscopy (SIET) 2024 Annual Congress,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477479/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e837/11477479/1dd44c19a31d/jcm-13-05954-g012.jpg,RATS – Dual‑port mapping,Abstracts of the Italian Society of Thoracic Endoscopy (SIET) 2024 Annual Congress,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477479/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e837/11477479/7174d53fa177/jcm-13-05954-g029.jpg,RATS – Post‑azygos division,Abstracts of the Italian Society of Thoracic Endoscopy (SIET) 2024 Annual Congress,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477479/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/71a3/10093148/88c77b902d94/cancers-15-01971-g001.jpg, Conventional VAL-MAP technique (step-by-step),Ten-Year Outcome and Development of Virtual-Assisted Lung Mapping in Thoracic Surgery,https://pmc.ncbi.nlm.nih.gov/articles/PMC10093148/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/9f12581ee9eb/13019_2024_2911_Fig3_HTML.jpg, CT-guided cyanoacrylate localization,Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/d831a67d491e/13019_2024_2911_Fig2_HTML.jpg, CT-guided indocyanine green localization,Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/f84fd7ff8899/13019_2024_2911_Fig1_HTML.jpg, CT-guided memory alloy coil localization,Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/b89ca8225e49/13019_2024_2911_Fig7_HTML.jpg, Lungpro-assisted metallic marker localization,Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/026eaa6d0442/13019_2024_2911_Fig9_HTML.jpg, RFID marker placement (wedge resection steps),Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/3409cc5c3ea4/13019_2024_2911_Fig8_HTML.jpg, VAL-MAP 2.0 technique (step-by-step),Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9ed0/9274119/09a1114a4f55/fsurg-09-943531-g004.jpg,Intraoperative Imaging – ICG dye localization (VATS with fiducial marker),Robotic Assisted-Bronchoscopy With Cone-Beam CT ICG Dye Marking for Lung Nodule Localization: Experience Beyond USA,https://pmc.ncbi.nlm.nih.gov/articles/PMC9274119/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7fac/12072881/775552299702/jcm-14-03149-g004.jpg,Intraoperative Imaging – NIR fluorescence with ICG (Firefly mode vs white-light),Single-Anesthesia Event for Lung Nodule Marking and Minimally Invasive Sublobar Resection,https://pmc.ncbi.nlm.nih.gov/articles/PMC12072881/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7fac/12072881/ef2680d3d889/jcm-14-03149-g005.jpg,"Fluoroscopy/Pathology – Lung nodule resection confirmation (ICG-coil marker, specimen)",Single-Anesthesia Event for Lung Nodule Marking and Minimally Invasive Sublobar Resection,https://pmc.ncbi.nlm.nih.gov/articles/PMC12072881/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1870/10135429/c5b0b5b4bbcf/pore-29-1610934-g001.jpg,Forensics – Tracheal ring injuries (autopsy),Percutaneous tracheostomy: Comparison of three different methods with respect to tracheal cartilage injury in cadavers—Randomized controlled study,https://pmc.ncbi.nlm.nih.gov/articles/PMC10135429/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0b5b/7723056/8666969ceecc/41598_2020_78146_Fig2_HTML.jpg,"Magnetic Navigation – Pulmonary nodule localization (RUL, methylene blue, thoracoscopic verification)",Comparison of computed tomographic imaging-guided hook wire localization and electromagnetic navigation bronchoscope localization in the resection of pulmonary nodules: a retrospective cohort study,https://pmc.ncbi.nlm.nih.gov/articles/PMC7723056/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d784/10466024/c4f19b3582c8/gr14.jpg,Telemedicine – Intra‑op 3D anatomy & consult,Utility of optical see-through head mounted displays in augmented reality-assisted surgery: A systematic review,https://pmc.ncbi.nlm.nih.gov/articles/PMC10466024/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/5199/11209988/11dab520c8df/13019_2024_2911_Fig11_HTML.jpg,Ultrasound – Intraoperative pulmonary nodule localization,Advances in the localization of pulmonary nodules: a comprehensive review,https://pmc.ncbi.nlm.nih.gov/articles/PMC11209988/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/71a3/10093148/68aad777c441/cancers-15-01971-g003.jpg,VAL-MAP – Dual dye technique (indigo carmine and ICG with NIR thoracoscopy),Ten-Year Outcome and Development of Virtual-Assisted Lung Mapping in Thoracic Surgery,https://pmc.ncbi.nlm.nih.gov/articles/PMC10093148/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d80c/11533519/bfc12aedbf55/44215_2024_149_Fig3_HTML.jpg,Diagram – Endobronchial tumor resection (electrocautery snare and RML sleeve lobectomy),Endobronchial electrocautery wire snare prior to right middle sleeve lobectomy for adenoid cystic carcinoma of the lung: a case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC11533519/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/83b0/10209319/0c6d54cf8b5e/11701_2022_1512_Fig7_HTML.jpg,Diagram – RATS biportal and uniportal access positioning (schematic),Approaches and outcomes of Robotic-Assisted Thoracic Surgery (RATS) for lung cancer: a narrative review,https://pmc.ncbi.nlm.nih.gov/articles/PMC10209319/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/83b0/10209319/48eb18504d35/11701_2022_1512_Fig6_HTML.jpg,Diagram – RATS main access positioning (schematic with mini-thoracotomy),Approaches and outcomes of Robotic-Assisted Thoracic Surgery (RATS) for lung cancer: a narrative review,https://pmc.ncbi.nlm.nih.gov/articles/PMC10209319/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/83b0/10209319/46a674712970/11701_2022_1512_Fig4_HTML.jpg,Diagram – RATS main access positioning (schematic with tunneling),Approaches and outcomes of Robotic-Assisted Thoracic Surgery (RATS) for lung cancer: a narrative review,https://pmc.ncbi.nlm.nih.gov/articles/PMC10209319/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/83b0/10209319/b8a34eed6961/11701_2022_1512_Fig5_HTML.jpg,Diagram – RATS main access positioning (schematic),Approaches and outcomes of Robotic-Assisted Thoracic Surgery (RATS) for lung cancer: a narrative review,https://pmc.ncbi.nlm.nih.gov/articles/PMC10209319/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/71a3/10093148/29dcb215eb65/cancers-15-01971-g004.jpg,"Diagram – VAL-MAP 2.0 workflow (microcoil placement, 3D reconstruction, fluoroscopy-guided resection)",Ten-Year Outcome and Development of Virtual-Assisted Lung Mapping in Thoracic Surgery,https://pmc.ncbi.nlm.nih.gov/articles/PMC10093148/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/09f4/12393873/7913b2179a6e/cureus-0017-00000091116-i08.jpg,Diagram – VATS technique,Dual Indocyanine Green (ICG)-Soaked Coil Placement for the Precise Localization of a Non-subpleural Peripheral Lung Nodule: A Modified Technique in a Case Report,https://pmc.ncbi.nlm.nih.gov/articles/PMC12393873/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/09f4/12393873/7ebf7d18cfc7/cureus-0017-00000091116-i09.jpg,Diagram – VATS technique,Dual Indocyanine Green (ICG)-Soaked Coil Placement for the Precise Localization of a Non-subpleural Peripheral Lung Nodule: A Modified Technique in a Case Report,https://pmc.ncbi.nlm.nih.gov/articles/PMC12393873/
Surgery,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e837/11477479/1e3c1ae0dd96/jcm-13-05954-g017.jpg,CT/PET – Pulmonary lesion (surgical port mapping),Abstracts of the Italian Society of Thoracic Endoscopy (SIET) 2024 Annual Congress,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477479/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/27f5/7440192/024e59d0c648/medi-99-e19488-g001.jpg,"CT/Bronchoscopy – Tracheal esophageal tumor (stent obstruction, APC recanalization)",Bronchoscopy-guided intervention therapy with extracorporeal membrane oxygenation support for advanced cancer metastasis to the central airway,https://pmc.ncbi.nlm.nih.gov/articles/PMC7440192/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a269/11348910/5d2a36fa29a6/EDU-0201-2023.01.jpg,"CT/Bronchoscopy – Tracheal polypoid metastasis (rigid bronchoscopy coring, APC)",Interventional bronchoscopy in lung cancer treatment,https://pmc.ncbi.nlm.nih.gov/articles/PMC11348910/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7413/9729335/1f7bb3263429/fmed-09-996140-g003.jpg,"CT/Bronchoscopy – Tracheoesophageal fistula (SEMS placement and removal, stenosis management)",Management of stent-related tracheoesophageal fistula in complex post-tuberculosis tracheobronchial stenosis: A case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC9729335/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b8b5/11646687/c361e17eeb0b/TCA-15-2514-g001.jpg,CT/Bronchoscopy Correlation – Tracheal mass with near-complete obstruction,ECMO support for endoscopic resection of postpneumonectomy critical central airway obstruction,https://pmc.ncbi.nlm.nih.gov/articles/PMC11646687/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7c10/8977163/3648aaf51802/TCA-13-1040-g002.jpg,"CT/Bronchoscopy Correlation – Tracheoesophageal fistula (esophageal tumor, stent placement with barium swallow)",Central airway obstruction treatment with self‐expanding covered Y‐carina nitinol stents: A single center retrospective analysis,https://pmc.ncbi.nlm.nih.gov/articles/PMC8977163/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7c10/8977163/8b1cca2af34b/TCA-13-1040-g003.jpg,"CT/Bronchoscopy/Chest X-ray – LMB compression (thoracic aortic aneurysm, stent placement timeline)",Central airway obstruction treatment with self‐expanding covered Y‐carina nitinol stents: A single center retrospective analysis,https://pmc.ncbi.nlm.nih.gov/articles/PMC8977163/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7c10/8977163/fd9c1efd4015/TCA-13-1040-g004.jpg,"CT/Bronchoscopy/Chest X-ray – Mediastinal mass (LMB occlusion, stent placement)",Central airway obstruction treatment with self‐expanding covered Y‐carina nitinol stents: A single center retrospective analysis,https://pmc.ncbi.nlm.nih.gov/articles/PMC8977163/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9707/7808444/e74318673e13/medi-100-e24244-g005.jpg,"Silicon stent follow-up (6-month, removal with persistent stenosis)",Silicon stent placement via rigid bronchoscopy for the treatment of central airway obstruction in infants,https://pmc.ncbi.nlm.nih.gov/articles/PMC7808444/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/363e/8775174/f01ea071bf4d/diagnostics-12-00174-g001.jpg,Single‑Use Bronchoscope (Airway Burn/Cryotherapy),Single-Use and Reusable Flexible Bronchoscopes in Pulmonary and Critical Care Medicine,https://pmc.ncbi.nlm.nih.gov/articles/PMC8775174/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/568b/5464515/713496f535eb/10.1177_2050313X17713151-fig1.jpg,"Subglottic stenosis (balloon dilation, Kenalog injection, follow-up)",A bronchoscopic approach to benign subglottic stenosis,https://pmc.ncbi.nlm.nih.gov/articles/PMC5464515/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d9f8/5588309/c3460cca0ebb/mpp-0025-0090-g02.jpg,Subglottic stenosis (IT knife palliation),Palliation of Postintubation Tracheal Stenosis Using Insulation-Tipped Diathermic Knife 2: A Case Report,https://pmc.ncbi.nlm.nih.gov/articles/PMC5588309/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/568b/5464515/afe17ee1bd4f/10.1177_2050313X17713151-fig2.jpg,"Subglottic stenosis (needle knife incisions, Kenalog injection)",A bronchoscopic approach to benign subglottic stenosis,https://pmc.ncbi.nlm.nih.gov/articles/PMC5464515/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4301/9208154/678beebf7a76/13256_2022_3452_Fig2_HTML.jpg,"Tracheal adenoid cystic carcinoma (pre/post resection, follow-up)",Therapeutic bronchoscopy followed by sequential radiochemotherapy in the management of life-threatening tracheal adenoid cystic carcinoma: a case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC9208154/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/948b/4939552/2f62b8e8a7a0/13019_2016_498_Fig4_HTML.jpg,Tracheal Anastomosis,Management of tracheal chondrosarcoma almost completely obstructing the airway: a case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC4939552/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b631/11989294/db914b79b58b/jcm-14-02155-g001.jpg,"Tracheal and LMB obstruction (stent placement, proximal and distal views)",Long-Term Outcomes of Interventional Bronchoscopy for Central Airway Obstruction in a Single-Center Retrospective Study: A Subgroup Analysis of Malignant and Benign Lesions ,https://pmc.ncbi.nlm.nih.gov/articles/PMC11989294/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2b33/4907682/5d4cb96a6200/medi-95-e3886-g004.jpg,"Tracheal compression (rigid bronchoscopy dilation, Dumon Y stent at carina)",Therapeutic bronchoscopic interventions for malignant airway obstruction,https://pmc.ncbi.nlm.nih.gov/articles/PMC4907682/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/497a/10577008/9b2c9edc0f69/rjad356f2.jpg,Tracheal invasion and perforation (silicon Y-stent placement for fistula),Iatrogenic tracheal laceration due to rigid bronchoscopy treated by endoscopic stent placement: a case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC10577008/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/3224/11308734/661a74f869bc/cureus-0016-00000064150-i02.jpg,"Tracheal lobulated mass (pre/post removal, 12-month follow-up)","Tracheal Adenoid Cystic Carcinoma Successfully Treated With the Combined Core Out Technique, Cryoextraction, and Argon Plasma Coagulation: A Case Report",https://pmc.ncbi.nlm.nih.gov/articles/PMC11308734/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e5f6/7018210/7ae714201351/turkjmedsci-49-1455-fig002.jpg,"Tracheal MAO (malignant melanoma, Polyflex stent)",What have we learned in interventional pulmonology in the past decade?,https://pmc.ncbi.nlm.nih.gov/articles/PMC7018210/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/55c6/6415275/b5989e6c54e1/CRJ2019-5269728.002.jpg,Tracheal papilloma (pre/post endobronchial treatment),Bronchoscopic Treatment of Benign Endoluminal Lung Tumors,https://pmc.ncbi.nlm.nih.gov/articles/PMC6415275/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a927/11762010/05567e281c19/cureus-0016-00000076341-i02.jpg,"Tracheal polypoid tumor (APC, cryoablation, snare resection sequence)",Tracheal Pleomorphic Adenoma With Severe Airway Obstruction,https://pmc.ncbi.nlm.nih.gov/articles/PMC11762010/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/9c54/12320088/275054e44ef5/gr3.jpg,Tracheal Schwannoma (White Pedunculated Lesion),Tracheal schwannoma: A pseudo-asthmatic syndrome with successful laser Nd-YAG resection as first-line therapy,https://pmc.ncbi.nlm.nih.gov/articles/PMC12320088/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2b33/4907682/14472af128e0/medi-95-e3886-g003.jpg,"Tracheal squamous cell carcinoma (diode laser coagulation, scabbard trachea)",Therapeutic bronchoscopic interventions for malignant airway obstruction,https://pmc.ncbi.nlm.nih.gov/articles/PMC4907682/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4ce7/7779193/c83910f437fd/TCA-12-48-g002.jpg,Tracheal stenosis (covered Ultraflex for malignant lymphoma),Clinical outcomes and survival following placement of selfâ€expandable metallic stents for central airway stenosis and fistula,https://pmc.ncbi.nlm.nih.gov/articles/PMC7779193/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a0e4/12025764/19e19a68bed6/diagnostics-15-00954-g005.jpg,Tracheal stenosis measurement,The LJ Systemâ€”Development and Validation of a Reliable and Simple Device for Bronchoscopic Measurement of Distances Within the Tracheobronchial Tree,https://pmc.ncbi.nlm.nih.gov/articles/PMC12025764/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/978d/11721927/441c5e667359/jcm-14-00110-g001.jpg,Tracheoesophageal Fistula,"Endobronchial Suture of Tracheoesophageal Fistula Through Rigid Bronchoscopy Without Tracheostomy: A Preliminary, Observational Retrospective Study",https://pmc.ncbi.nlm.nih.gov/articles/PMC11721927/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4ce7/7779193/f3b57d9a6521/TCA-12-48-g001.jpg,Tracheoesophageal fistula (covered Ultraflex with migration),Clinical outcomes and survival following placement of selfâ€expandable metallic stents for central airway stenosis and fistula,https://pmc.ncbi.nlm.nih.gov/articles/PMC7779193/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/978d/11721927/cda865cad9da/jcm-14-00110-g002.jpg,Tracheoesophageal fistula suturing (rigid bronchoscopy technique),"Endobronchial Suture of Tracheoesophageal Fistula Through Rigid Bronchoscopy Without Tracheostomy: A Preliminary, Observational Retrospective Study",https://pmc.ncbi.nlm.nih.gov/articles/PMC11721927/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/afd2/10455501/36e2a7ee4866/jcm-12-05337-g002.jpg,Tumor clearance (mechanical removal via rigid bronchoscope),Advances in Endoscopic Management of Endobronchial Carcinoid,https://pmc.ncbi.nlm.nih.gov/articles/PMC10455501/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a963/12557659/b4a62e76ce9b/jtd-17-09-7390-f5.jpg,Types of Malignant Airway Obstruction (Examples),Narrative review of malignant central airway obstruction: management updates,https://pmc.ncbi.nlm.nih.gov/articles/PMC12557659/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7bb9/4666450/a996f832297e/EDU-0084-2015.03.jpg,Typical Carcinoid (Pre/Post Laser Resection),Interventional bronchoscopy in the management of thoracic malignancy,https://pmc.ncbi.nlm.nih.gov/articles/PMC4666450/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/87ae/7046663/8953bb7ae390/41598_2020_60566_Fig4_HTML.jpg,"Y-shaped stent removal (failed expansion, hook retrieval)",Clinical outcomes of self-expandable metallic stents for malignant obstructive atelectasis,https://pmc.ncbi.nlm.nih.gov/articles/PMC7046663/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/138b/5179419/9178aa7aaa43/jtd-08-11-3343-f3.jpg,"Bronchoscopic Images/CT – Dumon Oki stent (RMB extrinsic compression, post-stenting)",Techniques of endoscopic airway tumor treatment,https://pmc.ncbi.nlm.nih.gov/articles/PMC5179419/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/499b/6267810/fa2f09f13247/12890_2018_742_Fig4_HTML.jpg,"Bronchoscopic Images/CT – RML fistula stent management (placement, restenosis, removal timeline)",Metallic small y stent placement at primary right carina for bronchial disease,https://pmc.ncbi.nlm.nih.gov/articles/PMC6267810/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4ce7/7779193/476f4c7964b0/TCA-12-48-g003.jpg,"Bronchoscopic Images/CT – Tracheal stenosis (covered Ultraflex for lymphoma, R-CHOP therapy, 6-year survival)",Clinical outcomes and survival following placement of self‐expandable metallic stents for central airway stenosis and fistula,https://pmc.ncbi.nlm.nih.gov/articles/PMC7779193/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/4ce7/7779193/36c931cd1b03/TCA-12-48-g004.jpg,"Bronchoscopic Images/CT – Tracheal stenosis (spiral Z stent for thymic cancer, 6-year survival)",Clinical outcomes and survival following placement of self‐expandable metallic stents for central airway stenosis and fistula,https://pmc.ncbi.nlm.nih.gov/articles/PMC7779193/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a963/12557659/be9caf9d0a01/jtd-17-09-7390-f6.jpg,Cryo-debulking (endoluminal tumor),Narrative review of malignant central airway obstruction: management updates,https://pmc.ncbi.nlm.nih.gov/articles/PMC12557659/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2f92/5107457/b5728c0e55dc/jtd-08-10-E1168-f3.jpg,Cryotherapy (silicone stent-induced granulation),Central airway tumors: interventional bronchoscopy in diagnosis and management,https://pmc.ncbi.nlm.nih.gov/articles/PMC5107457/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a269/11348910/0f0016bd2f6b/EDU-0201-2023.04.jpg,Cryotherapy for polypoid tumors,Interventional bronchoscopy in lung cancer treatment,https://pmc.ncbi.nlm.nih.gov/articles/PMC11348910/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d8fc/5933581/583b893d8337/10.1177_1753465817736745-fig2.jpg,CT Correlation (LUL Endobronchial Hamartoma),"Successful use of snare electrocautery via flexible fiberoptic
bronchoscopy for removal of an endobronchial hamartoma causing chronic lung
atelectasis and mimicking malignancy",https://pmc.ncbi.nlm.nih.gov/articles/PMC5933581/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d8fc/5933581/d673ddf52583/10.1177_1753465817736745-fig1.jpg,CT/Path Correlation (LUL Endobronchial Mass),"Successful use of snare electrocautery via flexible fiberoptic
bronchoscopy for removal of an endobronchial hamartoma causing chronic lung
atelectasis and mimicking malignancy",https://pmc.ncbi.nlm.nih.gov/articles/PMC5933581/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f9de/12366983/e7b8f6d5c7f5/medi-104-e43807-g003.jpg,"Dynamic stenosis and stent complications (Y-silicone stent, metallic stent, granulation)",Bridging silicone and metallic stents for tracheobronchial stenosis in relapsing polychondritis: A case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC12366983/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e837/11477479/43bea9ae9041/jcm-13-05954-g021.jpg,Early Endobronchial Lesion (Silver Hue),Abstracts of the Italian Society of Thoracic Endoscopy (SIET) 2024 Annual Congress,https://pmc.ncbi.nlm.nih.gov/articles/PMC11477479/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a269/11348910/f2856759c396/EDU-0201-2023.05.jpg,Early squamous cell carcinoma (central airways),Interventional bronchoscopy in lung cancer treatment,https://pmc.ncbi.nlm.nih.gov/articles/PMC11348910/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/55c6/6415275/0e7a89aa03b9/CRJ2019-5269728.001.jpg,Endobronchial hamartoma (core-out and cryotherapy sequence),Bronchoscopic Treatment of Benign Endoluminal Lung Tumors,https://pmc.ncbi.nlm.nih.gov/articles/PMC6415275/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/a963/12557659/026af90e5aae/jtd-17-09-7390-f1.jpg,"Endobronchial leiomyoma (LMB obstruction, EC snare/cryo debulking)",Narrative review of malignant central airway obstruction: management updates,https://pmc.ncbi.nlm.nih.gov/articles/PMC12557659/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/417f/3140038/6f6153ebaa7b/DTE2011-845686.002.jpg,Endobronchial lipoma (cryorecanalization sequence),Successful Bronchoscopic Cryorecanalization in a Case of Endobronchial Lipoma,https://pmc.ncbi.nlm.nih.gov/articles/PMC3140038/
Therapeutic Bronchoscopy,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/948b/4939552/7e9b8dac78c3/13019_2016_498_Fig2_HTML.jpg,Endobronchial Mass (Tracheal Lesion at Presentation),Management of tracheal chondrosarcoma almost completely obstructing the airway: a case report,https://pmc.ncbi.nlm.nih.gov/articles/PMC4939552/
