product_id,role_code,role_fit,notes
PRD-FE7880EF7E,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-DC7E693F2A,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-81D89E1E76,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-B5A96A4F81,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-29DCCCAF2B,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-A412BD40C1,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-E04E24D3CD,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-B226B5873B,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-3D383F0834,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-7C4B36F5CB,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-A9C2F393B9,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-231DEF421E,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-5AD92B5438,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-241E54356E,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-42804464C2,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-408A683593,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-CEFAA61748,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-D76BFAD4AA,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-66935DEE7B,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-15E6B259A7,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-2E1A3E4B68,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-3FF143180F,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-48CBAB53FF,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-48EEBAD727,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-DBCBF4AF27,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-C7B4627CB2,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-4D5E28D425,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-44A6CBF184,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-FA325AD5F8,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-87011FE827,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-0D2C2802C8,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-7359DC8555,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-6BE691A444,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-2C8EBB26DF,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-26349CF364,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-64B1BB919D,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-32203FFD61,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-6AE3D5D976,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-44839F0522,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-ACF77D4FD4,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-F010140B5E,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-08C3139357,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-26A160D11E,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-071D7736C1,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-457AC85266,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-9CE6425CE0,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-863ABAE464,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-65A15D079A,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-5ACC570E45,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-FD2FA688FB,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-F527A8F44E,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-102569C82C,AIRWAY_STENT_SILICONE_STRAIGHT,Primary,
PRD-70B22ED90D,AIRWAY_STENT_SILICONE_HOURGLASS,Primary,
PRD-D630FEC072,AIRWAY_STENT_SILICONE_HOURGLASS,Primary,
PRD-32BD35D821,AIRWAY_STENT_SILICONE_HOURGLASS,Primary,
PRD-CB29EF7937,AIRWAY_STENT_SILICONE_HOURGLASS,Primary,
PRD-D1DCE936D2,TALC_POUDRAGE_KIT,Primary,
PRD-EB27F8D657,TALC_VIAL,Primary,
PRD-8C6A6B2ACE,TALC_VIAL,Primary,
PRD-E37704D087,RIGID_FORCEPS,Primary,
PRD-07EA3DD76E,RIGID_SUCTION_CATHETER,Primary,
PRD-B98EADB33D,RIGID_SUCTION_CATHETER,Primary,
PRD-5A28AF1C52,RIGID_SUCTION_CATHETER,Primary,
PRD-952A7B928E,RIGID_SUCTION_CATHETER,Primary,
PRD-E00759020E,AIRWAY_STENT_SILICONE_Y,Primary,
PRD-6A53041E10,AIRWAY_STENT_SILICONE_Y,Primary,
PRD-E9AD59995F,AIRWAY_STENT_SILICONE_Y,Primary,
PRD-7A1E356519,AIRWAY_STENT_SILICONE_Y,Primary,
PRD-039120780F,EBV_SIZING_BALLOON,Primary,
PRD-6B70F708B5,EBV_SIZING_BALLOON,Primary,
PRD-1292C69B1E,CYTOLOGY_BRUSH,Primary,
PRD-4C745881F9,CYTOLOGY_BRUSH,Primary,
PRD-E7724A6977,CYTOLOGY_BRUSH,Primary,
PRD-B091070F8D,CYTOLOGY_BRUSH,Primary,
PRD-B2C431C0F9,CYTOLOGY_BRUSH,Primary,
PRD-5831011F6E,CYTOLOGY_BRUSH,Primary,
PRD-CB09A823A5,CYTOLOGY_BRUSH,Exact,Cytology brush
PRD-212CEA70A3,FLEX_SCOPE_SINGLE_USE,Primary,
PRD-34895D701B,FLEX_SCOPE_DIAGNOSTIC,Primary,
PRD-34895D701B,FLEX_SCOPE_SINGLE_USE,Primary,
PRD-7C8F860816,FLEX_SCOPE_DIAGNOSTIC,Primary,
PRD-7C8F860816,FLEX_SCOPE_SINGLE_USE,Primary,
PRD-9CE6992373,FLEX_SCOPE_SINGLE_USE,Primary,
PRD-9CE6992373,FLEX_SCOPE_THERAPEUTIC,Primary,
PRD-BC936E9D71,FLEX_SCOPE_SINGLE_USE,Primary,
PRD-BC936E9D71,FLEX_SCOPE_THERAPEUTIC,Primary,
PRD-4A04124FF2,FLEX_SCOPE_THERAPEUTIC,Primary,
PRD-D6F54A6D11,FLEX_SCOPE_DIAGNOSTIC,Primary,
PRD-CB1622624D,FLEX_SCOPE_DIAGNOSTIC,Exact,Reusable diagnostic/peripheral bronchoscope
PRD-AD22EAA0EC,FLEX_SCOPE_DIAGNOSTIC,Primary,
PRD-2FFEEB98B2,EBUS_SCOPE,Primary,
PRD-88DA368B9C,FLEX_SCOPE_DIAGNOSTIC,Exact,Reusable diagnostic/peripheral bronchoscope
PRD-E1E020F3BF,ENDOSCOPE_CLEANING_BRUSH,Primary,
PRD-DD8657352D,ENDOSCOPE_CLEANING_BRUSH,Primary,
PRD-D49EB30A21,ENDOSCOPE_CLEANING_BRUSH,Primary,
PRD-D771E6D06A,ENDOSCOPE_CLEANING_BRUSH,Primary,
PRD-2EAA2EFE2C,ENDOSCOPE_CLEANING_BRUSH,Primary,
PRD-707B8A1974,GUIDING_DEVICE,Primary,
PRD-CEED2FDA83,VIDEO_PROCESSOR,Primary,
PRD-AE9BC99FAA,VIDEO_PROCESSOR,Primary,
PRD-E04326B8E4,ULTRASOUND_PROCESSOR,Primary,
PRD-2B8AACAB67,ULTRASOUND_PROCESSOR,Exact,Radial EBUS ultrasound center
PRD-882E06A5A9,BIOPSY_FORCEPS_FLEX,Primary,
PRD-9CFCC838A3,BIOPSY_FORCEPS_FLEX,Primary,
PRD-E7FAE36160,BIOPSY_FORCEPS_FLEX,Primary,
PRD-EF6C5DE6CC,BIOPSY_FORCEPS_FLEX,Primary,
PRD-B76CB39194,PLEURAL_BIOPSY_FORCEPS,Primary,
PRD-2C4537F4D4,BIOPSY_FORCEPS_FLEX,Primary,
PRD-3D26E84017,BIOPSY_FORCEPS_FLEX,Primary,
PRD-58DE7D49C4,BIOPSY_FORCEPS_FLEX,Primary,
PRD-D630438171,FOREIGN_BODY_FORCEPS_FLEX,Primary,
PRD-2677F0C69F,FOREIGN_BODY_FORCEPS_FLEX,Primary,
PRD-D5A6823E45,FOREIGN_BODY_FORCEPS_FLEX,Primary,
PRD-C88B1CD284,FOREIGN_BODY_FORCEPS_FLEX,Primary,
PRD-C2CB78AC4C,FOREIGN_BODY_BASKET,Primary,
PRD-9C633556C2,FOREIGN_BODY_FORCEPS_FLEX,Primary,
PRD-BEB189750B,FOREIGN_BODY_FORCEPS_FLEX,Primary,
PRD-0790420A76,GUIDE_SHEATH_KIT,Primary,
PRD-E2EB4E573F,GUIDE_SHEATH_KIT,Primary,
PRD-6D7A0E9DA8,GUIDE_SHEATH_KIT,Exact,Peripheral guide sheath kit
PRD-6FF6668D03,GUIDE_SHEATH_KIT,Exact,Peripheral guide sheath kit
PRD-592787DB28,ENDOSCOPIC_SUCTION_PUMP,Compatible,Platform accessory
PRD-6B67179C61,ENDOSCOPIC_SUCTION_PUMP,Compatible,Platform accessory
PRD-4C3147DF15,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-6EA4535CE1,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-8106E78F85,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-1266378787,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-2103064DB9,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-1E9BA85FC4,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-225513EE42,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-136C288332,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-FE1DBA6966,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-F376B6A68F,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-6D6EEB24B8,ENDOSCOPY_CART,Compatible,Platform accessory
PRD-1840ABC86D,ENDOSCOPIC_SUCTION_PUMP,Compatible,Platform accessory
PRD-104DF655AD,ENDOSCOPIC_SUCTION_PUMP,Exact,Endoscopic suction pump
PRD-ADAEAEFCA8,PLEUROSCOPE,Primary,
PRD-5EF986AAB1,BITE_BLOCK,Primary,
PRD-A7209784C9,PLEUROSCOPY_TROCAR,Primary,
PRD-75E555BC77,CO2_INSUFFLATOR,Compatible,Platform accessory
PRD-48AEE784DD,CO2_INSUFFLATOR,Compatible,Platform accessory
PRD-CC458478A5,CO2_INSUFFLATOR,Compatible,Platform accessory
PRD-705623F89A,ENDOSCOPE_CLEANING_BRUSH,Primary,
PRD-C094F5AF07,EBUS_BALLOON,Primary,
PRD-EB1A3E8F85,EBUS_NEEDLE_ADAPTER,Primary,
PRD-426476A0AB,BITE_BLOCK,Primary,
PRD-2C2F29762E,ENDOSCOPIC_IRRIGATION_PUMP,Compatible,Platform accessory
PRD-1B9BB00FC8,ENDOSCOPIC_IRRIGATION_PUMP,Compatible,Platform accessory
PRD-34BAA70074,RADIAL_EBUS_DRIVE_UNIT,Exact,Radial EBUS probe drive unit
PRD-B3B30BCEE7,ULTRASOUND_CABLE,Primary,
PRD-DF1BEBD0C9,EBUS_NEEDLE_FNA,Primary,
PRD-664CA0CB26,EBUS_NEEDLE_FNA,Primary,
PRD-E393622AEC,EBUS_NEEDLE_FNA,Primary,
PRD-365451442E,EBUS_NEEDLE_FNA,Primary,
PRD-A457429809,TBNA_NEEDLE,Primary,
PRD-D4228B0E6F,TBNA_NEEDLE,Primary,
PRD-25415AA480,TBNA_NEEDLE,Primary,
PRD-7E601C1D9F,TBNA_NEEDLE,Primary,
PRD-77145058F8,TBNA_NEEDLE,Primary,
PRD-5788C21B1E,TBNA_NEEDLE,Primary,
PRD-B9CF43923C,EBUS_NEEDLE_FNA,Primary,
PRD-1BCD8D38BC,EBUS_NEEDLE_FNA,Primary,
PRD-2EBBDD96EC,EBUS_NEEDLE_FNA,Primary,
PRD-6D9A7A7E79,EBUS_NEEDLE_FNA,Primary,
PRD-0D6E4DB711,EBUS_NEEDLE_FNA,Primary,
PRD-0D6E4DB711,EBUS_NEEDLE_FNB,Primary,
PRD-B5FC89830C,ENDOSCOPY_MONITOR,Exact,Endoscopy monitor
PRD-F510911B2C,ENDOSCOPIC_IRRIGATION_PUMP,Exact,Endoscopic irrigation pump
PRD-150ECDCD05,ENDOSCOPIC_SUCTION_PUMP,Exact,Endoscopic suction pump
PRD-A85A76CB3E,EBV_DELIVERY_CATHETER,Primary,
PRD-34234ED158,EBV_VALVE,Primary,
PRD-B9B15302A7,EBV_VALVE,Primary,
PRD-0A2A8CB33F,EBV_VALVE,Primary,
PRD-69DB2A28A9,EBV_VALVE,Primary,
PRD-6D6BE53B9B,EBV_SIZING_KIT,Primary,
PRD-EA1D57AC9A,VIDEO_PROCESSOR,Primary,
PRD-5CF4A24299,ENDOSCOPY_CART,Primary,
PRD-AACBA3F0AD,CO2_INSUFFLATOR,Exact,CO2 insufflator
PRD-DF5BFBB99D,RADIAL_EBUS_PROBE,Exact,Radial EBUS miniature probe
PRD-2E043ED827,RADIAL_EBUS_PROBE,Exact,Radial EBUS miniature probe
PRD-12CFCE9A6C,ENDOSCOPY_CART,Exact,Endoscopy workstation
PRD-047902FA9C,ENDOSCOPY_CART,Exact,Endoscopy workstation
PRD-6C43A37366,EBV_VALVE,Primary,
PRD-02AD30BCD3,EBV_VALVE,Primary,
PRD-C12AB8BEA4,EBV_VALVE,Primary,
PRD-FDC723362C,EBV_VALVE,Primary,
PRD-6EE929E70C,EBV_DELIVERY_CATHETER,Primary,
PRD-737BCEA43F,EBV_DELIVERY_CATHETER,Primary,
PRD-0A72BF7A79,EBV_DELIVERY_CATHETER,Primary,
PRD-76C2832C18,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-4A329E27C5,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-ED5A6147B6,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-5941DF2464,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-BFAC46626D,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-E353F2E250,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-B9B63919B0,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-CB102A8291,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-5B0D81C458,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-695162DE9E,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver console
PRD-9B0EE44246,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver accessory
PRD-FCD805E954,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscopy suction/accessory
PRD-5CD03F0708,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-CE23D2A34E,VIDEO_PROCESSOR,Exact,Video processor
PRD-1F54DB1DE4,FLEX_SCOPE_DIAGNOSTIC,Exact,Flexible sensor bronchoscope
PRD-2616E505ED,ENDOSCOPE_CLEANING_BRUSH,Exact,Endoscope cleaning accessory
PRD-4BD7E911C3,ENDOSCOPE_CLEANING_BRUSH,Exact,Endoscope cleaning accessory
PRD-9C1CF84490,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-473C35E94F,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-83DE1D08C4,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-18D62EB4E8,ENDOSCOPY_LIGHT_CABLE,Exact,Endoscopy light cable
PRD-2DBF0805A2,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-993274DBA5,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-25D4F080A3,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-125BCF3BDD,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-598FB0AD5D,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-B4FCC0198A,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-18F33007D6,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-7B69AB81B4,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-5C40D8FE80,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-E4277B23A8,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-1DCE96086D,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-53FF14A0C3,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-A0214EBAC0,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-CB5FB20E4F,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-91BFC52CEC,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-DE28F9BAFD,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-36F32A458B,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope telescope adapter
PRD-2EB4F34219,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope telescope adapter
PRD-5C35FB169D,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope telescope adapter
PRD-A3EBA86219,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope telescope adapter
PRD-97B68B1ECE,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-388B36D2E2,RIGID_FORCEPS,Exact,Articulated rigid bronchoscopic instrument
PRD-0BA1BB5296,RIGID_FORCEPS,Exact,Articulated rigid bronchoscopic instrument
PRD-027269F110,RIGID_FORCEPS,Exact,Articulated rigid bronchoscopic instrument
PRD-543E5F36B7,RIGID_BIPOLAR_FORCEPS,Exact,Rigid bipolar forceps component
PRD-7E9D9CEC94,RIGID_BIPOLAR_FORCEPS,Exact,Rigid bipolar forceps component
PRD-F7968862EF,RIGID_BIPOLAR_FORCEPS,Exact,Rigid bipolar forceps component
PRD-7058C81A50,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-AEB8017EDB,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-6CB8BD3445,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-A8A5497344,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-529E58AC8C,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-023092D446,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-2BD5C6261D,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-9C5FCF73E5,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-6D2D08656C,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-759CE9B00A,THORACOSCOPY_SCISSORS,Exact,Thoracoscopy instrument
PRD-24AE19F5D2,THORACOSCOPY_SCISSORS,Exact,Thoracoscopy instrument
PRD-58CFB02C8E,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-901A1A1C5C,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-F6BB76BECF,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-635FE10D65,PLEURAL_BIOPSY_FORCEPS,Exact,Thoracoscopy instrument
PRD-54CEDAAE5B,RIGID_BRONCHOSCOPE_HEAD,Exact,Rigid bronchoscope head
PRD-AC9CC6E8A4,RIGID_BRONCHOSCOPE_HEAD,Exact,Rigid bronchoscope head
PRD-0F20768341,RIGID_BRONCHOSCOPE_HEAD,Exact,Rigid bronchoscope optical element
PRD-123BAC018B,RIGID_TELESCOPE,Exact,Rigid bronchoscopy telescope
PRD-FEA0F47B62,RIGID_TELESCOPE,Exact,Rigid bronchoscopy telescope
PRD-924AFC41F8,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-B077E82907,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-5E6845A633,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-095515E20C,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-59D2DF4F88,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-00C13A59AA,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-523148A737,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-D18E672989,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-3C756110F0,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-2EB7F5EEC1,RIGID_BRONCHOSCOPE_BARREL,Exact,Rigid bronchoscope/tracheoscope tube
PRD-41F9791461,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-3A4F408F18,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-663E85AB45,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-D217637957,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-891A7CBCBC,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-7EAB3D4582,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-FF384E6481,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-6B09435B5B,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-14D0927E5A,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-8337850C95,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-167A020826,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-E6B6E0ACC5,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscope accessory
PRD-96993E6593,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver instrument
PRD-1C81CBF06E,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver instrument
PRD-7CDBD7C74A,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver instrument
PRD-DCD7CC99AF,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver instrument
PRD-0F30F277C1,FOREIGN_BODY_FORCEPS_FLEX,Exact,Flexible bronchoscopy instrument
PRD-75434A8582,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-CE081B3A72,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-716AA24BEF,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-AF3652245F,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-6C99AA9B16,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-C717487CFD,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-0C13E4001B,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-AE3B2BA40B,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-C01DCF9726,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-4298F66678,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-ED98C24F0E,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-FB1867A930,RIGID_FORCEPS,Exact,Rigid bronchoscopy forceps
PRD-A2F4A953C4,BIOPSY_FORCEPS_FLEX,Exact,Flexible bronchoscopy instrument
PRD-985ACD0324,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-53805EF31F,RIGID_SUCTION_CATHETER,Exact,Rigid bronchoscopy suction/accessory
PRD-0BCFAC0926,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscopy suction/accessory
PRD-3FE0E7E391,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscopy suction/accessory
PRD-DFDC63935D,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Rigid bronchoscopy suction/accessory
PRD-EEA17CA0DB,THORACOSCOPY_PROBE,Exact,Thoracoscopy surgical probe
PRD-0E6A5953F1,THORACOSCOPY_PROBE,Exact,Thoracoscopy surgical probe
PRD-B94F3A417B,THORACOSCOPY_PROBE,Exact,Thoracoscopy surgical probe
PRD-5D118F7388,RIGID_BIPOLAR_FORCEPS,Exact,Rigid bipolar forceps component
PRD-D58A0A54AA,RIGID_BRONCH_SHAVER,Exact,Rigid bronchoscopic shaver instrument
PRD-C32CFEC594,RIGID_TELESCOPE,Exact,Rigid bronchoscopy telescope
PRD-058B06F45B,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-F1DC24ED97,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-7F94CAD8E8,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-D736275364,RIGID_TELESCOPE,Exact,Rigid bronchoscopy telescope
PRD-50AAFE240E,RIGID_TELESCOPE,Exact,Rigid bronchoscopy telescope
PRD-DFBA1DB7E3,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-F40F385751,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-7563085A90,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-4F06212417,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-4DBE64B0DA,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-CB9242F78E,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-0577F2977F,RIGID_FORCEPS,Exact,Optical rigid bronchoscopy forceps
PRD-B6A919EF32,THORACOSCOPY_TELESCOPE,Exact,Thoracoscopy telescope
PRD-4E59B4CEB3,ENDOSCOPE_CLEANING_BRUSH,Exact,Endoscope cleaning accessory
PRD-FF9CE26B43,RIGID_BRONCHOSCOPE_ACCESSORY,Exact,Flexible bronchoscope accessory
PRD-BA7CBE6482,PLEUROSCOPY_TROCAR,Exact,Thoracoscopy trocar
