slot_id,product_id,role_code,eligibility_status,visible_by_default,reason
SLOT-658CF18CF0,PRD-BC936E9D71,FLEX_SCOPE_SINGLE_USE,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_SINGLE_USE; source-backed and prototype-visible.
SLOT-2C4CF749E6,PRD-CEED2FDA83,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-2C4CF749E6,PRD-AE9BC99FAA,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-2C4CF749E6,PRD-EA1D57AC9A,VIDEO_PROCESSOR,Prototype candidate,Yes,Primary fit for VIDEO_PROCESSOR; source-backed and prototype-visible.
SLOT-2C4CF749E6,PRD-CE23D2A34E,VIDEO_PROCESSOR,Unverified candidate,No,Exact fit for VIDEO_PROCESSOR; Hidden - current U.S. status unverified.
SLOT-09D5542BAA,PRD-6AAA7898E9,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-09D5542BAA,PRD-8446D3EB4E,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-09D5542BAA,PRD-C4C8CC5CF5,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-09D5542BAA,PRD-C7EB76131F,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-09D5542BAA,PRD-EA6F3E44C1,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-09D5542BAA,PRD-64481A5C4F,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-09D5542BAA,PRD-20CB4910F8,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-09D5542BAA,PRD-FFA21E88CC,PDT_KIT,Unverified candidate,No,Primary fit for PDT_KIT; Hidden until verified.
SLOT-6EAB7FD727,PRD-6826FE4C0E,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-6EAB7FD727,PRD-E088452873,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-6EAB7FD727,PRD-849E1FCCA5,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-6EAB7FD727,PRD-A034F04BF1,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-6EAB7FD727,PRD-804529441A,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-738A987A4C,PRD-2663A0A0F5,TRACH_TUBE_EVAC,Unverified candidate,No,Primary fit for TRACH_TUBE_EVAC; Hidden until verified.
SLOT-738A987A4C,PRD-16A5369871,TRACH_TUBE_EVAC,Unverified candidate,No,Primary fit for TRACH_TUBE_EVAC; Hidden until verified.
SLOT-738A987A4C,PRD-709ED0842B,TRACH_TUBE_EVAC,Unverified candidate,No,Primary fit for TRACH_TUBE_EVAC; Hidden until verified.
SLOT-738A987A4C,PRD-8EE9A09E05,TRACH_TUBE_EVAC,Unverified candidate,No,Primary fit for TRACH_TUBE_EVAC; Hidden until verified.
SLOT-738A987A4C,PRD-02DC164D77,TRACH_TUBE_EVAC,Unverified candidate,No,Primary fit for TRACH_TUBE_EVAC; Hidden until verified.
SLOT-32739F7002,PRD-6826FE4C0E,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-32739F7002,PRD-E088452873,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-32739F7002,PRD-849E1FCCA5,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-32739F7002,PRD-A034F04BF1,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-32739F7002,PRD-804529441A,TRACH_TUBE_CUFFED,Unverified candidate,No,Primary fit for TRACH_TUBE_CUFFED; Hidden until verified.
SLOT-5A9EDD575F,PRD-ADAEAEFCA8,PLEUROSCOPE,Unverified candidate,No,Primary fit for PLEUROSCOPE; Hidden until verified.
SLOT-5A9EDD575F,PRD-5FA4880E82,PLEUROSCOPE,Unverified candidate,No,Exact fit for PLEUROSCOPE; Hidden - current U.S. status unverified.
SLOT-3CA143BB11,PRD-CEED2FDA83,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-3CA143BB11,PRD-AE9BC99FAA,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-3CA143BB11,PRD-EA1D57AC9A,VIDEO_PROCESSOR,Prototype candidate,Yes,Primary fit for VIDEO_PROCESSOR; source-backed and prototype-visible.
SLOT-3CA143BB11,PRD-CE23D2A34E,VIDEO_PROCESSOR,Unverified candidate,No,Exact fit for VIDEO_PROCESSOR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-FE67FEA4F0,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-EAED780757,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-CCDCC41B7E,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-377440703A,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-427A070734,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-1F69D6AD05,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-247C9B978C,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-0EA65ED2D3,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-A7209784C9,PLEUROSCOPY_TROCAR,Unverified candidate,No,Primary fit for PLEUROSCOPY_TROCAR; Hidden until verified.
SLOT-9448C2A991,PRD-BA7CBE6482,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-ED212D7E3C,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-9CCC6DB32E,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-DFFE75EB48,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-68E4686E4B,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-7E7BC96506,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-A12A620A18,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-C1F90B7445,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-AD1CD2C1B2,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-8287E5FFEF,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-3236D0CEDC,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-67D1D03D3F,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-D2F1921685,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-4F64240AD0,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-A8B69D1E0B,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-40B834E981,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-9448C2A991,PRD-8509EF4D1E,PLEUROSCOPY_TROCAR,Unverified candidate,No,Exact fit for PLEUROSCOPY_TROCAR; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-61EE4D5DE6,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-16C811C696,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-B76CB39194,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Primary fit for PLEURAL_BIOPSY_FORCEPS; Hidden until verified.
SLOT-545818F1DC,PRD-6CB8BD3445,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-A8A5497344,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-529E58AC8C,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-023092D446,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-2BD5C6261D,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-9C5FCF73E5,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-6D2D08656C,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-58CFB02C8E,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-901A1A1C5C,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-F6BB76BECF,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-635FE10D65,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-545818F1DC,PRD-5E2713887A,PLEURAL_BIOPSY_FORCEPS,Unverified candidate,No,Exact fit for PLEURAL_BIOPSY_FORCEPS; Hidden - current U.S. status unverified.
SLOT-1D10D8A2BF,PRD-D14312CC6A,TALC_POUDRAGE_KIT,Unverified candidate,No,Exact fit for TALC_POUDRAGE_KIT; Hidden - current U.S. status unverified.
SLOT-1D10D8A2BF,PRD-D1DCE936D2,TALC_POUDRAGE_KIT,Unverified candidate,No,Primary fit for TALC_POUDRAGE_KIT; Hidden until verified.
SLOT-0B24E5F37A,PRD-EB27F8D657,TALC_VIAL,Unverified candidate,No,Primary fit for TALC_VIAL; Hidden until verified.
SLOT-0B24E5F37A,PRD-8C6A6B2ACE,TALC_VIAL,Unverified candidate,No,Primary fit for TALC_VIAL; Hidden until verified.
SLOT-57CA4B1298,PRD-BDA5B2EF14,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden - exact configuration table required.
SLOT-57CA4B1298,PRD-F351B4D76F,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden until verified.
SLOT-57CA4B1298,PRD-0410844D48,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden - exact configuration table required.
SLOT-57CA4B1298,PRD-F7FFFFA87F,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden until verified.
SLOT-57CA4B1298,PRD-993D8701CA,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden until verified.
SLOT-57CA4B1298,PRD-C0FA666A98,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden until verified.
SLOT-57CA4B1298,PRD-A88AEE6442,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Exact fit for CHEST_TUBE_SMALL_BORE; Hidden - current U.S. status unverified.
SLOT-57CA4B1298,PRD-B1E837841F,CHEST_TUBE_SMALL_BORE,Prototype candidate,Yes,Exact fit for CHEST_TUBE_SMALL_BORE; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-78DC6578D9,IPC_INSERTION_KIT,Unverified candidate,No,Primary fit for IPC_INSERTION_KIT; Hidden until verified.
SLOT-9A1C0491F9,PRD-4423366610,IPC_INSERTION_KIT,Unverified candidate,No,Primary fit for IPC_INSERTION_KIT; Hidden until verified.
SLOT-9A1C0491F9,PRD-E2A3EFD37E,IPC_INSERTION_KIT,Unverified candidate,No,Primary fit for IPC_INSERTION_KIT; Hidden until verified.
SLOT-9A1C0491F9,PRD-460DB62059,IPC_INSERTION_KIT,Prototype candidate,Yes,Exact fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-FEAA795BDD,IPC_INSERTION_KIT,Prototype candidate,Yes,Primary fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-F54D35983D,IPC_INSERTION_KIT,Prototype candidate,Yes,Exact fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-6A7E037C55,IPC_INSERTION_KIT,Prototype candidate,Yes,Exact fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-6D1BDDE146,IPC_INSERTION_KIT,Prototype candidate,Yes,Primary fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-3A7C0C418C,IPC_INSERTION_KIT,Prototype candidate,Yes,Exact fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-412ADCED34,IPC_INSERTION_KIT,Prototype candidate,Yes,Exact fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-6B7E932D54,IPC_INSERTION_KIT,Prototype candidate,Yes,Exact fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-13CE349B91,IPC_INSERTION_KIT,Prototype candidate,Yes,Exact fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-9A1C0491F9,PRD-22A349ADEC,IPC_INSERTION_KIT,Prototype candidate,Yes,Primary fit for IPC_INSERTION_KIT; source-backed and prototype-visible.
SLOT-E63DC64C2F,PRD-F1712066B6,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-B6A919EF32,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-2058BA100A,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-AD5DB57EBC,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-5B271EC93B,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-B4E0EB9EFB,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-2FBD344316,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-1FE403B84C,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-2ACB51E58C,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-D99A37C035,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-BA86F45760,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-A1B7FC0BD4,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-6BF80B6E0D,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-4BB84F196B,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-01F519887A,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-0221D4FEAA,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-E63DC64C2F,PRD-6E580584DD,THORACOSCOPY_TELESCOPE,Unverified candidate,No,Exact fit for THORACOSCOPY_TELESCOPE; Hidden - current U.S. status unverified.
SLOT-6D737D1334,PRD-18D62EB4E8,ENDOSCOPY_LIGHT_CABLE,Unverified candidate,No,Exact fit for ENDOSCOPY_LIGHT_CABLE; Hidden - current U.S. status unverified.
SLOT-65FFA3703B,PRD-DF239FD803,THORACOSCOPY_SCISSORS,Unverified candidate,No,Exact fit for THORACOSCOPY_SCISSORS; Hidden - current U.S. status unverified.
SLOT-65FFA3703B,PRD-759CE9B00A,THORACOSCOPY_SCISSORS,Unverified candidate,No,Exact fit for THORACOSCOPY_SCISSORS; Hidden - current U.S. status unverified.
SLOT-65FFA3703B,PRD-24AE19F5D2,THORACOSCOPY_SCISSORS,Unverified candidate,No,Exact fit for THORACOSCOPY_SCISSORS; Hidden - current U.S. status unverified.
SLOT-0037091804,PRD-EEA17CA0DB,THORACOSCOPY_PROBE,Unverified candidate,No,Exact fit for THORACOSCOPY_PROBE; Hidden - current U.S. status unverified.
SLOT-0037091804,PRD-0E6A5953F1,THORACOSCOPY_PROBE,Unverified candidate,No,Exact fit for THORACOSCOPY_PROBE; Hidden - current U.S. status unverified.
SLOT-0037091804,PRD-B94F3A417B,THORACOSCOPY_PROBE,Unverified candidate,No,Exact fit for THORACOSCOPY_PROBE; Hidden - current U.S. status unverified.
SLOT-694FCE203D,PRD-75E555BC77,CO2_INSUFFLATOR,Unverified candidate,No,Compatible fit for CO2_INSUFFLATOR; Hidden - current U.S. status unverified.
SLOT-694FCE203D,PRD-48AEE784DD,CO2_INSUFFLATOR,Unverified candidate,No,Compatible fit for CO2_INSUFFLATOR; Hidden - current U.S. status unverified.
SLOT-694FCE203D,PRD-CC458478A5,CO2_INSUFFLATOR,Unverified candidate,No,Compatible fit for CO2_INSUFFLATOR; Hidden - current U.S. status unverified.
SLOT-694FCE203D,PRD-AACBA3F0AD,CO2_INSUFFLATOR,Unverified candidate,No,Exact fit for CO2_INSUFFLATOR; Hidden - current U.S. status unverified.
SLOT-99F995A756,PRD-6CF2953F5E,ENDOBRONCHIAL_BLOCKER,Unverified candidate,No,Exact fit for ENDOBRONCHIAL_BLOCKER; Hidden - current U.S. status unverified.
SLOT-99F995A756,PRD-C41140BA51,ENDOBRONCHIAL_BLOCKER,Unverified candidate,No,Exact fit for ENDOBRONCHIAL_BLOCKER; Hidden - current U.S. status unverified.
SLOT-99F995A756,PRD-85248E91BA,ENDOBRONCHIAL_BLOCKER,Unverified candidate,No,Exact fit for ENDOBRONCHIAL_BLOCKER; Hidden - current U.S. status unverified.
SLOT-99F995A756,PRD-448C184685,ENDOBRONCHIAL_BLOCKER,Unverified candidate,No,Exact fit for ENDOBRONCHIAL_BLOCKER; Hidden - current U.S. status unverified.
SLOT-2947B0846D,PRD-F80927CE1B,DLT_LEFT,Unverified candidate,No,Primary fit for DLT_LEFT; Hidden until verified.
SLOT-2947B0846D,PRD-AAD09EDB4C,DLT_LEFT,Unverified candidate,No,Primary fit for DLT_LEFT; Hidden until verified.
SLOT-2947B0846D,PRD-A47AD72FD5,DLT_LEFT,Unverified candidate,No,Primary fit for DLT_LEFT; Hidden until verified.
SLOT-2947B0846D,PRD-52C5BEC3A1,DLT_LEFT,Unverified candidate,No,Primary fit for DLT_LEFT; Hidden until verified.
SLOT-C3D82E151B,PRD-69C70153C3,DLT_RIGHT,Unverified candidate,No,Primary fit for DLT_RIGHT; Hidden until verified.
SLOT-C3D82E151B,PRD-78D84A6D45,DLT_RIGHT,Unverified candidate,No,Primary fit for DLT_RIGHT; Hidden until verified.
SLOT-C3D82E151B,PRD-BCC4474447,DLT_RIGHT,Unverified candidate,No,Primary fit for DLT_RIGHT; Hidden until verified.
SLOT-C3D82E151B,PRD-E96FD33203,DLT_RIGHT,Unverified candidate,No,Primary fit for DLT_RIGHT; Hidden until verified.
SLOT-1039D6C9E8,PRD-A6CF0E2BA4,FLEX_SCOPE_SINGLE_USE,Unverified candidate,No,Primary fit for FLEX_SCOPE_SINGLE_USE; Hidden until verified.
SLOT-1039D6C9E8,PRD-F2C87C4908,FLEX_SCOPE_SINGLE_USE,Unverified candidate,No,Primary fit for FLEX_SCOPE_SINGLE_USE; Hidden until verified.
SLOT-1039D6C9E8,PRD-E907C0EB2E,FLEX_SCOPE_SINGLE_USE,Unverified candidate,No,Primary fit for FLEX_SCOPE_SINGLE_USE; Hidden until verified.
SLOT-1039D6C9E8,PRD-972FD7E1D0,FLEX_SCOPE_SINGLE_USE,Unverified candidate,No,Primary fit for FLEX_SCOPE_SINGLE_USE; Hidden until verified.
SLOT-1039D6C9E8,PRD-BF2B39F2F3,FLEX_SCOPE_SINGLE_USE,Unverified candidate,No,Primary fit for FLEX_SCOPE_SINGLE_USE; Hidden until verified.
SLOT-1039D6C9E8,PRD-27506A7423,FLEX_SCOPE_SINGLE_USE,Unverified candidate,No,Primary fit for FLEX_SCOPE_SINGLE_USE; Hidden until verified.
SLOT-1039D6C9E8,PRD-212CEA70A3,FLEX_SCOPE_SINGLE_USE,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_SINGLE_USE; source-backed and prototype-visible.
SLOT-1039D6C9E8,PRD-34895D701B,FLEX_SCOPE_SINGLE_USE,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_SINGLE_USE; source-backed and prototype-visible.
SLOT-1039D6C9E8,PRD-7C8F860816,FLEX_SCOPE_SINGLE_USE,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_SINGLE_USE; source-backed and prototype-visible.
SLOT-1039D6C9E8,PRD-9CE6992373,FLEX_SCOPE_SINGLE_USE,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_SINGLE_USE; source-backed and prototype-visible.
SLOT-1039D6C9E8,PRD-BC936E9D71,FLEX_SCOPE_SINGLE_USE,Prototype candidate,Yes,Primary fit for FLEX_SCOPE_SINGLE_USE; source-backed and prototype-visible.
SLOT-5B9AA7A469,PRD-CEED2FDA83,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-5B9AA7A469,PRD-AE9BC99FAA,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-5B9AA7A469,PRD-EA1D57AC9A,VIDEO_PROCESSOR,Prototype candidate,Yes,Primary fit for VIDEO_PROCESSOR; source-backed and prototype-visible.
SLOT-5B9AA7A469,PRD-CE23D2A34E,VIDEO_PROCESSOR,Unverified candidate,No,Exact fit for VIDEO_PROCESSOR; Hidden - current U.S. status unverified.
SLOT-ECF1B0860E,PRD-BDA5B2EF14,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden - exact configuration table required.
SLOT-ECF1B0860E,PRD-F351B4D76F,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden until verified.
SLOT-ECF1B0860E,PRD-0410844D48,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden - exact configuration table required.
SLOT-ECF1B0860E,PRD-F7FFFFA87F,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden until verified.
SLOT-ECF1B0860E,PRD-993D8701CA,CHEST_TUBE_SMALL_BORE,Unverified candidate,No,Primary fit for CHEST_TUBE_SMALL_BORE; Hidden until verified.
